Source,Target,Weight,Database,QueryCoverage,EValue,SeqIdentity,AlnLength
ANG,AF-P84844-F1-model_v6 Ribonuclease,1.0,afdb-swissprot,0.7619047619047619,6.025e-15,0.46,115
ANG,AF-P04061-F1-model_v6 Ribonuclease,1.0,afdb-swissprot,0.7619047619047619,1.188e-14,0.452,115
ANG,AF-P80287-F1-model_v6 Ribonuclease pancreatic,1.0,afdb-swissprot,0.7551020408163265,6.423e-12,0.34700000000000003,115
ANG,AF-P81476-F1-model_v6 Ribonuclease CL2,1.0,afdb-swissprot,0.7619047619047619,2.823e-11,0.37200000000000005,118
ANG,AF-P15468-F1-model_v6 Ribonuclease 4,1.0,afdb-swissprot,0.9251700680272109,2.88e-12,0.41100000000000003,141
ANG,AF-Q8HZQ0-F1-model_v6 Ribonuclease 4,1.0,afdb-swissprot,0.9251700680272109,5.018e-12,0.41100000000000003,141
ANG,AF-P15467-F1-model_v6 Ribonuclease 4,1.0,afdb-swissprot,0.9251700680272109,8.743e-12,0.41100000000000003,141
ANG,AF-Q5NVS4-F1-model_v6 Ribonuclease 4,1.0,afdb-swissprot,0.9251700680272109,1.347e-11,0.40399999999999997,141
ANG,AF-P00686-F1-model_v6 Ribonuclease pancreatic,1.0,afdb-swissprot,0.7619047619047619,6.697e-11,0.358,117
ANG,AF-P00674-F1-model_v6 Ribonuclease pancreatic,1.0,afdb-swissprot,0.7687074829931972,2.447e-10,0.361,119
ANXA11,AF-P50995-F1-model_v6 Annexin A11,1.0,afdb-swissprot,1.0,7.973e-63,1.0,505
ANXA11,AF-P50995-2-F1-model_v6 Annexin A11,1.0,afdb-swissprot,0.9346534653465347,2.899e-57,1.0,472
ANXA11,AF-P97384-F1-model_v6 Annexin A11,1.0,afdb-swissprot,1.0,2.208e-56,0.9279999999999999,505
ANXA11,AF-F7FLB7-F1-model_v6 Annexin,1.0,afdb-swissprot,1.0,2.501e-56,0.932,505
ANXA11,AF-P55260-F1-model_v6 Annexin A4,1.0,afdb-swissprot,0.6217821782178218,3.39e-32,0.579,314
ANXA11,AF-P97429-F1-model_v6 Annexin A4,1.0,afdb-swissprot,0.6217821782178218,3.683e-32,0.5820000000000001,314
ANXA11,AF-P09525-3-F1-model_v6 Annexin A4,1.0,afdb-swissprot,0.6217821782178218,3.839e-32,0.5760000000000001,314
ANXA11,AF-P09525-F1-model_v6 Annexin A4,1.0,afdb-swissprot,0.6217821782178218,1.331e-31,0.5760000000000001,314
ANXA11,AF-B8A4V2-F1-model_v6 Annexin,1.0,afdb-swissprot,1.0,4.448e-40,0.632,514
ANXA11,AF-A0A8M1PC84-F1-model_v6 Annexin,1.0,afdb-swissprot,1.0,1.062e-39,0.584,510
ANXA11,AF-Q804G7-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6336633663366337,3.597e-31,0.578,320
ANXA11,AF-O35639-F1-model_v6 Annexin A3,1.0,afdb-swissprot,0.6277227722772277,7.584e-31,0.545,317
ANXA11,AF-P14669-F1-model_v6 Annexin A3,1.0,afdb-swissprot,0.6277227722772277,1.247e-30,0.5329999999999999,317
ANXA11,AF-P12429-F1-model_v6 Annexin A3,1.0,afdb-swissprot,0.6277227722772277,1.247e-30,0.523,317
ANXA11,AF-P08758-F1-model_v6 Annexin A5,1.0,afdb-swissprot,0.6257425742574257,3.234e-30,0.534,316
ANXA11,AF-P14668-F1-model_v6 Annexin A5,1.0,afdb-swissprot,0.6257425742574257,2.629e-30,0.544,316
ANXA11,AF-P22464-3-F1-model_v6 Annexin B9,1.0,afdb-swissprot,0.6217821782178218,6.818e-30,0.541,314
ANXA11,AF-A0A2K6VL98-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,9.498e-30,0.511,315
ANXA11,AF-A8WG37-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,1.323e-29,0.5529999999999999,316
ANXA11,AF-Q803A1-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,1.379e-29,0.541,316
ANXA11,AF-A0A0N4U0G1-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,2.363e-29,0.507,315
ANXA11,AF-P22464-2-F1-model_v6 Annexin B9,1.0,afdb-swissprot,0.6277227722772277,3.432e-29,0.523,317
ANXA11,AF-A8KBY8-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,8.539e-29,0.563,316
ANXA11,AF-P13928-F1-model_v6 Annexin A8,1.0,afdb-swissprot,0.6217821782178218,3.577e-29,0.536,315
ANXA11,AF-Q4FZU6-F1-model_v6 Annexin A8,1.0,afdb-swissprot,0.6198019801980198,3.292e-29,0.535,314
ANXA11,AF-A0A0K0EK06-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,7.86e-29,0.504,315
ANXA11,AF-Q5U369-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,1.347e-28,0.509,316
ANXA11,AF-P48036-F1-model_v6 Annexin A5,1.0,afdb-swissprot,0.6277227722772277,5.413e-29,0.536,317
ANXA11,AF-P22464-F1-model_v6 Annexin B9,1.0,afdb-swissprot,0.6217821782178218,8.539e-29,0.515,314
ANXA11,AF-Q5VT79-F1-model_v6 Annexin A8-like protein 1,1.0,afdb-swissprot,0.6217821782178218,1.189e-28,0.536,315
ANXA11,AF-Q9VXG4-2-F1-model_v6 Annexin B11,1.0,afdb-swissprot,0.6257425742574257,2.406e-28,0.48700000000000004,316
ANXA11,AF-A0A0K0DWE7-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,2.038e-28,0.469,315
ANXA11,AF-O35640-F1-model_v6 Annexin A8,1.0,afdb-swissprot,0.6198019801980198,1.525e-28,0.525,314
ANXA11,AF-P14824-F1-model_v6 Annexin A6,1.0,afdb-swissprot,0.6257425742574257,3.956e-28,0.56,316
ANXA11,AF-P08133-F1-model_v6 Annexin A6,1.0,afdb-swissprot,0.6415841584158416,8.539e-29,0.5670000000000001,324
ANXA11,AF-A0A8M1N272-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6277227722772277,1.956e-28,0.485,317
ANXA11,AF-P07355-F1-model_v6 Annexin A2,1.0,afdb-swissprot,0.6217821782178218,4.669e-28,0.47600000000000003,315
ANXA11,AF-A0A0N4UKT4-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6198019801980198,6.504e-28,0.456,313
ANXA11,AF-P22465-2-F1-model_v6 Annexin B10,1.0,afdb-swissprot,0.6297029702970297,8.34e-28,0.457,319
ANXA11,AF-P07356-F1-model_v6 Annexin A2,1.0,afdb-swissprot,0.6217821782178218,6.779e-28,0.479,315
ANXA11,AF-P22465-F1-model_v6 Annexin B10,1.0,afdb-swissprot,0.6277227722772277,9.06e-28,0.457,319
ANXA11,AF-Q07936-F1-model_v6 Annexin A2,1.0,afdb-swissprot,0.6217821782178218,7.677e-28,0.47600000000000003,315
ANXA11,AF-P48037-F1-model_v6 Annexin A6,1.0,afdb-swissprot,0.6336633663366337,8.34e-28,0.556,320
ANXA11,AF-Q804H2-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6514851485148515,7.677e-28,0.474,329
ANXA11,AF-P20073-2-F1-model_v6 Annexin A7,1.0,afdb-swissprot,0.996039603960396,4.024e-34,0.488,510
ANXA11,AF-P27216-F1-model_v6 Annexin A13,1.0,afdb-swissprot,0.6079207920792079,1.991e-27,0.48200000000000004,307
ANXA11,AF-A0AB32TWG9-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,4.375e-27,0.446,316
ANXA11,AF-Q07936-2-F1-model_v6 Annexin A2,1.0,afdb-swissprot,0.6455445544554456,1.429e-27,0.46399999999999997,327
ANXA11,AF-Q6IRJ7-F1-model_v6 Annexin,1.0,afdb-swissprot,0.996039603960396,4.194e-34,0.48700000000000004,513
ANXA11,AF-P07355-2-F1-model_v6 Annexin A2,1.0,afdb-swissprot,0.6455445544554456,1.758e-27,0.461,327
ANXA11,AF-A0A8I6ARW1-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6,5.382e-27,0.491,303
ANXA11,AF-A6NMY6-F1-model_v6 Putative annexin A2-like protein,1.0,afdb-swissprot,0.6455445544554456,2.449e-27,0.455,327
ANXA11,AF-Q99JG3-F1-model_v6 Annexin A13,1.0,afdb-swissprot,0.6079207920792079,5.61e-27,0.488,307
ANXA11,AF-Q07076-F1-model_v6 Annexin A7,1.0,afdb-swissprot,0.996039603960396,1.58e-33,0.478,506
ANXA11,AF-Q804G9-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,8.849e-27,0.435,317
ANXA11,AF-G4VI62-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6475247524752475,1.262e-27,0.46399999999999997,327
ANXA11,AF-P20073-F1-model_v6 Annexin A7,1.0,afdb-swissprot,0.996039603960396,3.41e-34,0.47700000000000004,522
ANXA11,AF-P04083-F1-model_v6 Annexin A1,1.0,afdb-swissprot,0.6198019801980198,8.49e-27,0.48200000000000004,313
ANXA11,AF-P10107-F1-model_v6 Annexin A1,1.0,afdb-swissprot,0.6198019801980198,1.285e-26,0.469,313
ANXA11,AF-Q6PHG3-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6178217821782178,5.257e-26,0.45799999999999996,312
ANXA11,AF-Q568I4-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6297029702970297,5.257e-26,0.446,318
ANXA11,AF-P08133-2-F1-model_v6 Annexin A6,1.0,afdb-swissprot,0.6277227722772277,9.39e-26,0.501,323
ANXA11,AF-D3ZXN8-F1-model_v6 Annexin A10,1.0,afdb-swissprot,0.6178217821782178,7.323e-26,0.419,312
ANXA11,AF-P07150-F1-model_v6 Annexin A1,1.0,afdb-swissprot,0.6198019801980198,3.933e-26,0.47200000000000003,313
ANXA11,AF-A8E5G1-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6257425742574257,6.467e-26,0.444,317
ANXA11,AF-A0A4E9FUF6-F1-model_v6 Annexin,1.0,afdb-swissprot,0.996039603960396,5.81e-32,0.43,509
ANXA11,AF-Q9UJ72-F1-model_v6 Annexin A10,1.0,afdb-swissprot,0.6237623762376238,1.748e-25,0.425,315
ANXA11,AF-P27216-2-F1-model_v6 Annexin A13,1.0,afdb-swissprot,0.7128712871287128,8.001e-28,0.436,362
ANXA11,AF-Q9QZ10-F1-model_v6 Annexin A10,1.0,afdb-swissprot,0.6217821782178218,2.337e-25,0.41700000000000004,314
ANXA11,AF-Q804H0-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6475247524752475,8.643e-26,0.44,327
ANXA11,AF-Q27512-F1-model_v6 Annexin,1.0,afdb-swissprot,0.900990099009901,3.597e-31,0.413,491
ANXA11,AF-Q4VBH6-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6158415841584158,8.099e-25,0.42700000000000005,311
ANXA11,AF-A0A0K0EQX5-F1-model_v6 Annexin,1.0,afdb-swissprot,0.7900990099009901,1.991e-27,0.402,400
ANXA11,AF-A0A4E9F229-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6198019801980198,4.926e-25,0.42200000000000004,315
ANXA11,AF-G4VI63-F1-model_v6 Annexin,1.0,afdb-swissprot,0.996039603960396,2.227e-30,0.385,508
ANXA11,AF-A0A158N8S5-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6316831683168317,8.442e-25,0.409,322
ANXA11,AF-Q9VXG4-3-F1-model_v6 Annexin B11,1.0,afdb-swissprot,0.5801980198019802,8.245e-24,0.491,293
ANXA11,AF-A0A3Q0KP72-F1-model_v6 Annexin,1.0,afdb-swissprot,0.7386138613861386,1.135e-26,0.395,392
ANXA11,AF-Q9VXG4-F1-model_v6 Annexin B11,1.0,afdb-swissprot,1.0,1.737e-30,0.375,527
ANXA11,AF-B6SQ54-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,1.413e-23,0.359,317
ANXA11,AF-Q6H450-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6217821782178218,2.742e-23,0.37799999999999995,317
ANXA11,AF-A0AAF5D0S4-F1-model_v6 Annexin,1.0,afdb-swissprot,0.998019801980198,3.817e-30,0.385,526
ANXA11,AF-A0AAF5CWX4-F1-model_v6 Annexin,1.0,afdb-swissprot,0.998019801980198,3.978e-30,0.382,538
ANXA11,AF-G5EEA8-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6198019801980198,8.594e-24,0.414,316
ANXA11,AF-A0A3Q0KHN3-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,4.15e-23,0.373,337
ANXA11,AF-A0A0R0I9M4-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,4.508e-23,0.365,317
ANXA11,AF-A0A0R0IHL7-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,8.053e-23,0.36,316
ANXA11,AF-B4FY63-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,8.394e-23,0.382,316
ANXA11,AF-A0A368UHF7-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6198019801980198,9.907e-23,0.35200000000000004,315
ANXA11,AF-C6THM2-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,9.505e-23,0.36200000000000004,317
ANXA11,AF-A0A0B4J337-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,1.698e-22,0.381,317
ANXA11,AF-A0A158Q457-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6138613861386139,2.421e-23,0.39,310
ANXA11,AF-A0A3P7GHI3-F1-model_v6 Annexin,1.0,afdb-swissprot,0.502970297029703,5.197e-22,0.496,254
ANXA11,AF-P09525-2-F1-model_v6 Annexin A4,1.0,afdb-swissprot,0.46732673267326735,1.348e-21,0.58,236
ANXA11,AF-Q9C9X3-F1-model_v6 Annexin D5,1.0,afdb-swissprot,0.6237623762376238,2.177e-22,0.35100000000000003,316
ANXA11,AF-Q84Q48-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6237623762376238,1.122e-22,0.37,321
ANXA11,AF-G4VI66-F1-model_v6 Annexin,1.0,afdb-swissprot,0.996039603960396,7.541e-29,0.348,542
ANXA11,AF-P24639-2-F1-model_v6 Annexin A7,1.0,afdb-swissprot,0.8594059405940594,1.339e-26,0.38799999999999996,445
ANXA11,AF-A0A8R1Y109-F1-model_v6 Annexin,1.0,afdb-swissprot,0.6316831683168317,1.044e-26,0.382,392
ANXA11,AF-P13928-3-F1-model_v6 Annexin A8,1.0,afdb-swissprot,0.5089108910891089,1.464e-21,0.515,258
ATXN2,G9FHX8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.060167555217060166,0.0004619,0.151,79
ATXN2,A0A4D6T6Q3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.057882711348057884,0.0009212,0.157,76
ATXN2,A0A976U8V0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.060167555217060166,0.002851,0.162,80
ATXN2,A0A977KPX6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.051028179741051026,0.003664,0.20199999999999999,69
ATXN2,A0A8S5M421_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.051028179741051026,0.01,0.19399999999999998,67
ATXN2,A0A0F6THH2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.07387661843107388,0.002218,0.11199999999999999,98
ATXN2,A0A6J5LJA4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.060167555217060166,0.009392,0.139,79
ATXN2,A0A8S5LLN7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.06321401370906321,0.004423,0.17,88
ATXN2,A0A9E7IRB0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.060167555217060166,0.006445,0.147,102
ATXN2,AF-Q99700-F1-model_v6 Ataxin-2,1.0,afdb-swissprot,1.0,0.0,1.0,1313
ATXN2,AF-O70305-F1-model_v6 Ataxin-2,1.0,afdb-swissprot,1.0,0.0,0.8740000000000001,1321
ATXN2,AF-O70305-2-F1-model_v6 Ataxin-2,1.0,afdb-swissprot,1.0,0.0,0.8220000000000001,1321
ATXN2,AF-Q8WWM7-7-F1-model_v6 Ataxin-2-like protein,1.0,afdb-swissprot,0.31683168316831684,5.209e-33,0.434,419
ATXN2,AF-P62309-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,9.348e-06,0.138,72
ATXN2,AF-A0A077YW10-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,9.348e-06,0.19399999999999998,72
ATXN2,AF-P62308-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,1.279e-05,0.138,72
ATXN2,AF-A0A8I5ZRW0-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,1.128e-05,0.138,72
ATXN2,AF-C6SVH9-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,2.396e-05,0.125,72
ATXN2,AF-F1QPY7-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,2.551e-05,0.125,72
ATXN2,AF-A0A8I6A2C1-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,2.893e-05,0.125,72
ATXN2,AF-O59734-F1-model_v6 Small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.05712109672505712,1.864e-05,0.213,75
ATXN2,AF-Q75K32-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,3.08e-05,0.111,72
ATXN2,AF-A0A0N4U9E4-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,2.25e-05,0.121,74
ATXN2,AF-Q9VXE0-F1-model_v6 Probable small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.055597867479055596,3.08e-05,0.136,73
ATXN2,AF-Q4DH43-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.05712109672505712,2.551e-05,0.24,75
ATXN2,AF-C6T1E6-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,4.488e-05,0.125,72
ATXN2,AF-O82221-F1-model_v6 Probable small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,3.492e-05,0.121,74
ATXN2,AF-Q9N4G9-F1-model_v6 Probable small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,2.717e-05,0.14800000000000002,74
ATXN2,AF-Q9UUI1-F1-model_v6 LSM complex subunit lsm6,1.0,afdb-swissprot,0.05712109672505712,2.717e-05,0.16,75
ATXN2,AF-A0A0I9N7Z1-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,3.959e-05,0.111,72
ATXN2,AF-P40204-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.055597867479055596,5.418e-05,0.15,73
ATXN2,AF-Q6YTY0-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,5.769e-05,0.111,72
ATXN2,AF-O74966-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,4.779e-05,0.152,72
ATXN2,AF-A8MWD9-F1-model_v6 Putative small nuclear ribonucleoprotein G-like protein 15,1.0,afdb-swissprot,0.05483625285605483,7.415e-05,0.166,72
ATXN2,AF-Q552U1-F1-model_v6 Probable U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.07006854531607007,1.06e-05,0.09699999999999999,92
ATXN2,AF-A0A1D8PH20-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,7.415e-05,0.166,72
ATXN2,AF-Q9W2P5-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.0594059405940594,5.418e-05,0.115,78
ATXN2,AF-A0A5K4F7H8-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05712109672505712,4.488e-05,0.146,75
ATXN2,AF-Q9CAX7-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05483625285605483,0.000108,0.125,72
ATXN2,AF-A4I7S4-F1-model_v6 Sm protein G,1.0,afdb-swissprot,0.05483625285605483,5.088e-05,0.152,72
ATXN2,AF-Q95XN6-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05712109672505712,4.779e-05,0.133,75
ATXN2,AF-Q382A6-F1-model_v6 Sm protein G,1.0,afdb-swissprot,0.07006854531607007,1.644e-05,0.107,93
ATXN2,AF-Q6IMW9-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05712109672505712,6.54e-05,0.106,75
ATXN2,AF-A4HRD7-F1-model_v6 Sm domain-containing protein,1.0,afdb-swissprot,0.06321401370906321,2.25e-05,0.168,83
ATXN2,AF-D3ZG07-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05712109672505712,6.142e-05,0.12,75
ATXN2,AF-G4VBP6-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.05864432597105865,6.54e-05,0.19399999999999998,77
ATXN2,AF-Q4DJM5-F1-model_v6 U6 snRNA-associated Sm-like protein LSm3p,1.0,afdb-swissprot,0.055597867479055596,4.488e-05,0.078,76
ATXN2,AF-P62312-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05635948210205636,7.895e-05,0.121,74
ATXN2,AF-A0A077ZP00-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05712109672505712,7.895e-05,0.12,75
ATXN2,AF-P62313-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05635948210205636,7.895e-05,0.121,74
ATXN2,AF-A0A8I6AAH0-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.057882711348057884,9.53e-05,0.11800000000000001,76
ATXN2,AF-Q8II94-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.05864432597105865,5.088e-05,0.18100000000000002,77
ATXN2,AF-A0A8R1XTA9-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.05712109672505712,8.406e-05,0.12,75
ATXN2,AF-A0A1C1CSE4-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,8.951e-05,0.18899999999999997,74
ATXN2,AF-P62307-F1-model_v6 Small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.06169078446306169,5.088e-05,0.16,81
ATXN2,AF-Q2R066-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.060167555217060166,7.415e-05,0.20199999999999999,79
ATXN2,AF-C1H2G1-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,8.951e-05,0.20199999999999999,74
ATXN2,AF-P62306-F1-model_v6 Small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.060167555217060166,6.142e-05,0.16399999999999998,79
ATXN2,AF-A0A3P7DP43-F1-model_v6 Sm domain-containing protein,1.0,afdb-swissprot,0.07616146230007616,1.544e-05,0.18,100
ATXN2,AF-B4FJ31-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.05864432597105865,9.53e-05,0.207,77
ATXN2,AF-A0A175W1D2-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,0.0001225,0.20199999999999999,74
ATXN2,AF-U7Q3I6-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.07083015993907082,3.279e-05,0.11800000000000001,93
ATXN2,AF-P34659-F1-model_v6 Probable small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.05712109672505712,0.0001225,0.253,75
ATXN2,AF-Q6ETN4-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.05712109672505712,0.0001389,0.213,75
ATXN2,AF-Q4DX43-F1-model_v6 Small nuclear ribonucleoprotein Sm D3,1.0,afdb-swissprot,0.08377760853008377,8.245e-06,0.185,113
ATXN2,AF-A0A0I9NA30-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.0715917745620716,3.959e-05,0.106,94
ATXN2,AF-Q06406-F1-model_v6 LSM complex subunit LSM6,1.0,afdb-swissprot,0.06930693069306931,3.08e-05,0.131,91
ATXN2,AF-C6SYQ7-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.05712109672505712,0.0001389,0.2,75
ATXN2,AF-O22823-F1-model_v6 Sm-like protein LSM36B,1.0,afdb-swissprot,0.07692307692307693,2.396e-05,0.11800000000000001,101
ATXN2,AF-C0NG47-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,0.0001304,0.18899999999999997,74
ATXN2,AF-A0A3P7EY98-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.07006854531607007,6.142e-05,0.10800000000000001,92
ATXN2,AF-A0A1D8PRP0-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.06626047220106626,3.492e-05,0.16,87
ATXN2,AF-A0A0D2GRL4-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.05635948210205636,0.0001479,0.21600000000000003,74
ATXN2,AF-A0A0K0J065-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.057882711348057884,8.951e-05,0.19699999999999998,76
ATXN2,AF-A0A0I9N695-F1-model_v6 Bm4852,1.0,afdb-swissprot,0.08377760853008377,1.06e-05,0.18100000000000002,110
ATXN2,AF-Q8IE68-F1-model_v6 U6 snRNA-associated Sm-like protein LSm6,1.0,afdb-swissprot,0.06930693069306931,6.142e-05,0.142,91
ATXN2,AF-A0A077Z4A7-F1-model_v6 Sm protein F,1.0,afdb-swissprot,0.060167555217060166,0.000115,0.16399999999999998,79
ATXN2,AF-Q9SUM2-F1-model_v6 Probable small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.06626047220106626,5.418e-05,0.218,87
ATXN2,AF-Q9W087-F1-model_v6 U6 snRNA-associated Sm-like protein LSm8,1.0,afdb-swissprot,0.060167555217060166,6.142e-05,0.16399999999999998,79
ATXN2,AF-B6SLH9-F1-model_v6 Sm protein,1.0,afdb-swissprot,0.08301599390708302,8.779e-06,0.15,113
ATXN2,AF-Q4DWH3-F1-model_v6 Sm protein G,1.0,afdb-swissprot,0.05483625285605483,0.0001389,0.12300000000000001,73
ATXN2,AF-Q6DRC1-F1-model_v6 Small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.060167555217060166,8.951e-05,0.151,79
ATXN2,AF-D4AAT4-F1-model_v6 Small nuclear ribonucleoprotein F,1.0,afdb-swissprot,0.060167555217060166,9.53e-05,0.162,80
ATXN2,AF-B4FCE3-F1-model_v6 Sm-like protein LSM6A,1.0,afdb-swissprot,0.08073115003808073,1.985e-05,0.094,106
ATXN2,AF-Q6K2E9-F1-model_v6 Os02g0510100 protein,1.0,afdb-swissprot,0.08377760853008377,3.279e-05,0.145,110
ATXN2,AF-U7PPT4-F1-model_v6 Small nuclear ribonucleoprotein G,1.0,afdb-swissprot,0.06092916984006093,9.53e-05,0.2,80
ATXN2,AF-Q9M1Z3-F1-model_v6 Sm-like protein LSM6A,1.0,afdb-swissprot,0.06854531607006854,3.718e-05,0.111,90
